Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num
881,Australia,Peru,TBD,Group Stage,low,Diamond,5,825,0.35,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,1,27
882,Australia,Peru,TBD,Group Stage,low,Diamond,7,825,0.35,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,1,27
883,Argentina,Iceland,TBD,Group Stage,low,Bronze,3,259,0.28,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,0,19
884,Argentina,Iceland,TBD,Group Stage,low,Bronze,5,259,0.42,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,0,19
885,Argentina,Iceland,TBD,Group Stage,low,Bronze,7,259,0.25,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,0,19
886,Argentina,Iceland,TBD,Group Stage,low,Gold,3,619,0.3,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,0,19
887,Argentina,Iceland,TBD,Group Stage,low,Gold,5,619,0.26,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,0,19
888,Argentina,Iceland,TBD,Group Stage,low,Gold,7,619,0.39,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,0,19
889,Argentina,Iceland,TBD,Group Stage,low,Diamond,3,825,0.46,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,0,19
890,Argentina,Iceland,TBD,Group Stage,low,Diamond,5,825,0.4,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,0,19
891,Argentina,Iceland,TBD,Group Stage,low,Diamond,7,825,0.3,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,0,19
892,Croatia,Nigeria,TBD,Group Stage,low,Bronze,3,259,0.35,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,8,25
893,Croatia,Nigeria,TBD,Group Stage,low,Bronze,5,259,0.26,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,8,25
894,Croatia,Nigeria,TBD,Group Stage,low,Bronze,7,259,0.25,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,8,25
895,Croatia,Nigeria,TBD,Group Stage,low,Gold,3,619,0.35,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,8,25
896,Croatia,Nigeria,TBD,Group Stage,low,Gold,5,619,0.42,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,8,25
897,Croatia,Nigeria,TBD,Group Stage,low,Gold,7,619,0.25,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,8,25
898,Croatia,Nigeria,TBD,Group Stage,low,Diamond,3,825,0.35,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,8,25
899,Croatia,Nigeria,TBD,Group Stage,low,Diamond,5,825,0.23,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,8,25
900,Croatia,Nigeria,TBD,Group Stage,low,Diamond,7,825,0.43,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,8,25
901,Argentina,Croatia,TBD,Group Stage,low,Bronze,3,259,0.39,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,0,10
902,Argentina,Croatia,TBD,Group Stage,low,Bronze,5,259,0.48,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,0,10
903,Argentina,Croatia,TBD,Group Stage,low,Bronze,7,259,0.43,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,0,10
904,Argentina,Croatia,TBD,Group Stage,low,Gold,3,619,0.35,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,0,10
905,Argentina,Croatia,TBD,Group Stage,low,Gold,5,619,0.49,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,0,10
906,Argentina,Croatia,TBD,Group Stage,low,Gold,7,619,0.36,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,0,10
907,Argentina,Croatia,TBD,Group Stage,low,Diamond,3,825,0.45,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,0,10
908,Argentina,Croatia,TBD,Group Stage,low,Diamond,5,825,0.36,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,0,10
909,Argentina,Croatia,TBD,Group Stage,low,Diamond,7,825,0.24,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,0,10
910,Nigeria,Iceland,TBD,Group Stage,low,Bronze,3,259,0.44,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,22,19
911,Nigeria,Iceland,TBD,Group Stage,low,Bronze,5,259,0.35,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,22,19
912,Nigeria,Iceland,TBD,Group Stage,low,Bronze,7,259,0.44,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,22,19
913,Nigeria,Iceland,TBD,Group Stage,low,Gold,3,619,0.3,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,22,19
914,Nigeria,Iceland,TBD,Group Stage,low,Gold,5,619,0.46,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,22,19
915,Nigeria,Iceland,TBD,Group Stage,low,Gold,7,619,0.48,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,22,19
916,Nigeria,Iceland,TBD,Group Stage,low,Diamond,3,825,0.41,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,22,19
917,Nigeria,Iceland,TBD,Group Stage,low,Diamond,5,825,0.42,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,22,19
918,Nigeria,Iceland,TBD,Group Stage,low,Diamond,7,825,0.23,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,22,19
919,Nigeria,Argentina,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,22,1
920,Nigeria,Argentina,TBD,Group Stage,low,Bronze,5,259,0.31,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,22,1
921,Nigeria,Argentina,TBD,Group Stage,low,Bronze,7,259,0.35,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,22,1
922,Nigeria,Argentina,TBD,Group Stage,low,Gold,3,619,0.22,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,22,1
923,Nigeria,Argentina,TBD,Group Stage,low,Gold,5,619,0.22,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,22,1
924,Nigeria,Argentina,TBD,Group Stage,low,Gold,7,619,0.26,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,22,1
925,Nigeria,Argentina,TBD,Group Stage,low,Diamond,3,825,0.38,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,22,1
926,Nigeria,Argentina,TBD,Group Stage,low,Diamond,5,825,0.26,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,22,1
927,Nigeria,Argentina,TBD,Group Stage,low,Diamond,7,825,0.35,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,22,1
928,Iceland,Croatia,TBD,Group Stage,low,Bronze,3,259,0.42,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,16,10
929,Iceland,Croatia,TBD,Group Stage,low,Bronze,5,259,0.21,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,16,10
930,Iceland,Croatia,TBD,Group Stage,low,Bronze,7,259,0.28,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,16,10
931,Iceland,Croatia,TBD,Group Stage,low,Gold,3,619,0.32,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,16,10
932,Iceland,Croatia,TBD,Group Stage,low,Gold,5,619,0.21,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,16,10
933,Iceland,Croatia,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,16,10
934,Iceland,Croatia,TBD,Group Stage,low,Diamond,3,825,0.23,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,16,10
935,Iceland,Croatia,TBD,Group Stage,low,Diamond,5,825,0.33,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,16,10
936,Iceland,Croatia,TBD,Group Stage,low,Diamond,7,825,0.33,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,16,10
937,Costa Rica,Serbia,TBD,Group Stage,low,Bronze,3,259,0.23,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,7,34
938,Costa Rica,Serbia,TBD,Group Stage,low,Bronze,5,259,0.26,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,7,34
939,Costa Rica,Serbia,TBD,Group Stage,low,Bronze,7,259,0.27,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,7,34
940,Costa Rica,Serbia,TBD,Group Stage,low,Gold,3,619,0.39,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,7,34
941,Costa Rica,Serbia,TBD,Group Stage,low,Gold,5,619,0.21,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,7,34
942,Costa Rica,Serbia,TBD,Group Stage,low,Gold,7,619,0.22,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,7,34
943,Costa Rica,Serbia,TBD,Group Stage,low,Diamond,3,825,0.4,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,7,34
944,Costa Rica,Serbia,TBD,Group Stage,low,Diamond,5,825,0.42,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,7,34
945,Costa Rica,Serbia,TBD,Group Stage,low,Diamond,7,825,0.31,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,7,34
946,Brazil,Switzerland,TBD,Group Stage,low,Bronze,3,259,0.32,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,3,39
947,Brazil,Switzerland,TBD,Group Stage,low,Bronze,5,259,0.38,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,3,39
948,Brazil,Switzerland,TBD,Group Stage,low,Bronze,7,259,0.23,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,3,39
949,Brazil,Switzerland,TBD,Group Stage,low,Gold,3,619,0.46,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,3,39
950,Brazil,Switzerland,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,3,39
951,Brazil,Switzerland,TBD,Group Stage,low,Gold,7,619,0.4,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,3,39
952,Brazil,Switzerland,TBD,Group Stage,low,Diamond,3,825,0.26,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,3,39
953,Brazil,Switzerland,TBD,Group Stage,low,Diamond,5,825,0.23,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,3,39
954,Brazil,Switzerland,TBD,Group Stage,low,Diamond,7,825,0.48,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,3,39
955,Brazil,Costa Rica,TBD,Group Stage,low,Bronze,3,259,0.43,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,3,9
956,Brazil,Costa Rica,TBD,Group Stage,low,Bronze,5,259,0.23,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,3,9
957,Brazil,Costa Rica,TBD,Group Stage,low,Bronze,7,259,0.48,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,3,9
958,Brazil,Costa Rica,TBD,Group Stage,low,Gold,3,619,0.42,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,3,9
959,Brazil,Costa Rica,TBD,Group Stage,low,Gold,5,619,0.46,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,3,9
960,Brazil,Costa Rica,TBD,Group Stage,low,Gold,7,619,0.49,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,3,9
961,Brazil,Costa Rica,TBD,Group Stage,low,Diamond,3,825,0.49,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,3,9
962,Brazil,Costa Rica,TBD,Group Stage,low,Diamond,5,825,0.41,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,3,9
963,Brazil,Costa Rica,TBD,Group Stage,low,Diamond,7,825,0.37,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,3,9
964,Serbia,Switzerland,TBD,Group Stage,low,Bronze,3,259,0.45,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,32,39
965,Serbia,Switzerland,TBD,Group Stage,low,Bronze,5,259,0.47,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,32,39
966,Serbia,Switzerland,TBD,Group Stage,low,Bronze,7,259,0.49,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,32,39
967,Serbia,Switzerland,TBD,Group Stage,low,Gold,3,619,0.47,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,32,39
968,Serbia,Switzerland,TBD,Group Stage,low,Gold,5,619,0.35,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,32,39
969,Serbia,Switzerland,TBD,Group Stage,low,Gold,7,619,0.2,2018,2.0,309.5,0.0,0.0,0.0,309.5,3,1,8,32,39
970,Serbia,Switzerland,TBD,Group Stage,low,Diamond,3,825,0.36,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,32,39
971,Serbia,Switzerland,TBD,Group Stage,low,Diamond,5,825,0.41,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,32,39
972,Serbia,Switzerland,TBD,Group Stage,low,Diamond,7,825,0.33,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,32,39
973,Serbia,Brazil,TBD,Group Stage,low,Bronze,3,259,0.44,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,32,4
974,Serbia,Brazil,TBD,Group Stage,low,Bronze,5,259,0.49,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,32,4
975,Serbia,Brazil,TBD,Group Stage,low,Bronze,7,259,0.37,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,32,4
976,Serbia,Brazil,TBD,Group Stage,low,Gold,3,619,0.42,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,32,4
977,Serbia,Brazil,TBD,Group Stage,low,Gold,5,619,0.32,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,32,4
978,Serbia,Brazil,TBD,Group Stage,low,Gold,7,619,0.25,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,32,4
979,Serbia,Brazil,TBD,Group Stage,low,Diamond,3,825,0.32,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,32,4
980,Serbia,Brazil,TBD,Group Stage,low,Diamond,5,825,0.25,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,32,4
981,Serbia,Brazil,TBD,Group Stage,low,Diamond,7,825,0.38,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,32,4
982,Switzerland,Costa Rica,TBD,Group Stage,low,Bronze,3,259,0.37,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,36,9
983,Switzerland,Costa Rica,TBD,Group Stage,low,Bronze,5,259,0.34,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,36,9
984,Switzerland,Costa Rica,TBD,Group Stage,low,Bronze,7,259,0.32,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,36,9
985,Switzerland,Costa Rica,TBD,Group Stage,low,Gold,3,619,0.29,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,36,9
986,Switzerland,Costa Rica,TBD,Group Stage,low,Gold,5,619,0.37,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,36,9
987,Switzerland,Costa Rica,TBD,Group Stage,low,Gold,7,619,0.48,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,36,9
988,Switzerland,Costa Rica,TBD,Group Stage,low,Diamond,3,825,0.22,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,36,9
989,Switzerland,Costa Rica,TBD,Group Stage,low,Diamond,5,825,0.44,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,36,9
990,Switzerland,Costa Rica,TBD,Group Stage,low,Diamond,7,825,0.37,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,36,9
991,Germany,Mexico,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,14,22
992,Germany,Mexico,TBD,Group Stage,low,Bronze,5,259,0.49,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,14,22
993,Germany,Mexico,TBD,Group Stage,low,Bronze,7,259,0.44,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,14,22
994,Germany,Mexico,TBD,Group Stage,low,Gold,3,619,0.29,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,14,22
995,Germany,Mexico,TBD,Group Stage,low,Gold,5,619,0.38,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,14,22
996,Germany,Mexico,TBD,Group Stage,low,Gold,7,619,0.43,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,14,22
997,Germany,Mexico,TBD,Group Stage,low,Diamond,3,825,0.3,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,14,22
998,Germany,Mexico,TBD,Group Stage,low,Diamond,5,825,0.26,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,14,22
999,Germany,Mexico,TBD,Group Stage,low,Diamond,7,825,0.4,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,14,22
1000,Sweden,South Korea,TBD,Group Stage,low,Bronze,3,259,0.43,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,35,36
1001,Sweden,South Korea,TBD,Group Stage,low,Bronze,5,259,0.24,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,35,36
1002,Sweden,South Korea,TBD,Group Stage,low,Bronze,7,259,0.45,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,35,36
1003,Sweden,South Korea,TBD,Group Stage,low,Gold,3,619,0.25,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,35,36
1004,Sweden,South Korea,TBD,Group Stage,low,Gold,5,619,0.23,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,35,36
1005,Sweden,South Korea,TBD,Group Stage,low,Gold,7,619,0.37,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,35,36
1006,Sweden,South Korea,TBD,Group Stage,low,Diamond,3,825,0.25,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,35,36
1007,Sweden,South Korea,TBD,Group Stage,low,Diamond,5,825,0.26,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,35,36
1008,Sweden,South Korea,TBD,Group Stage,low,Diamond,7,825,0.34,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,35,36
1009,South Korea,Mexico,TBD,Group Stage,low,Bronze,3,259,0.32,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,33,22
1010,South Korea,Mexico,TBD,Group Stage,low,Bronze,5,259,0.38,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,33,22
1011,South Korea,Mexico,TBD,Group Stage,low,Bronze,7,259,0.36,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,33,22
1012,South Korea,Mexico,TBD,Group Stage,low,Gold,3,619,0.43,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,33,22
1013,South Korea,Mexico,TBD,Group Stage,low,Gold,5,619,0.29,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,33,22
1014,South Korea,Mexico,TBD,Group Stage,low,Gold,7,619,0.5,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,33,22
1015,South Korea,Mexico,TBD,Group Stage,low,Diamond,3,825,0.27,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,33,22
1016,South Korea,Mexico,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,33,22
1017,South Korea,Mexico,TBD,Group Stage,low,Diamond,7,825,0.22,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,33,22
1018,Germany,Sweden,TBD,Group Stage,low,Bronze,3,259,0.49,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,14,38
1019,Germany,Sweden,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,14,38
1020,Germany,Sweden,TBD,Group Stage,low,Bronze,7,259,0.28,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,14,38
1021,Germany,Sweden,TBD,Group Stage,low,Gold,3,619,0.28,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,14,38
1022,Germany,Sweden,TBD,Group Stage,low,Gold,5,619,0.49,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,14,38
1023,Germany,Sweden,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,14,38
1024,Germany,Sweden,TBD,Group Stage,low,Diamond,3,825,0.27,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,14,38
1025,Germany,Sweden,TBD,Group Stage,low,Diamond,5,825,0.21,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,14,38
1026,Germany,Sweden,TBD,Group Stage,low,Diamond,7,825,0.3,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,14,38
1027,South Korea,Germany,TBD,Group Stage,low,Bronze,3,259,0.3,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,33,16
1028,South Korea,Germany,TBD,Group Stage,low,Bronze,5,259,0.34,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,33,16
1029,South Korea,Germany,TBD,Group Stage,low,Bronze,7,259,0.5,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,33,16
1030,South Korea,Germany,TBD,Group Stage,low,Gold,3,619,0.29,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,33,16
1031,South Korea,Germany,TBD,Group Stage,low,Gold,5,619,0.41,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,33,16
1032,South Korea,Germany,TBD,Group Stage,low,Gold,7,619,0.46,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,33,16
1033,South Korea,Germany,TBD,Group Stage,low,Diamond,3,825,0.44,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,33,16
1034,South Korea,Germany,TBD,Group Stage,low,Diamond,5,825,0.32,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,33,16
1035,South Korea,Germany,TBD,Group Stage,low,Diamond,7,825,0.48,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,33,16
1036,Mexico,Sweden,TBD,Group Stage,low,Bronze,3,259,0.39,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,19,38
1037,Mexico,Sweden,TBD,Group Stage,low,Bronze,5,259,0.48,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,19,38
1038,Mexico,Sweden,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,19,38
1039,Mexico,Sweden,TBD,Group Stage,low,Gold,3,619,0.43,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,19,38
1040,Mexico,Sweden,TBD,Group Stage,low,Gold,5,619,0.34,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,19,38
1041,Mexico,Sweden,TBD,Group Stage,low,Gold,7,619,0.43,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,19,38
1042,Mexico,Sweden,TBD,Group Stage,low,Diamond,3,825,0.22,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,19,38
1043,Mexico,Sweden,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,19,38
1044,Mexico,Sweden,TBD,Group Stage,low,Diamond,7,825,0.43,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,19,38
1045,Belgium,Panama,TBD,Group Stage,low,Bronze,3,259,0.22,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,2,26
1046,Belgium,Panama,TBD,Group Stage,low,Bronze,5,259,0.48,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,2,26
1047,Belgium,Panama,TBD,Group Stage,low,Bronze,7,259,0.33,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,2,26
1048,Belgium,Panama,TBD,Group Stage,low,Gold,3,619,0.41,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,2,26
1049,Belgium,Panama,TBD,Group Stage,low,Gold,5,619,0.26,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,2,26
1050,Belgium,Panama,TBD,Group Stage,low,Gold,7,619,0.3,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,2,26
1051,Belgium,Panama,TBD,Group Stage,low,Diamond,3,825,0.34,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,2,26
1052,Belgium,Panama,TBD,Group Stage,low,Diamond,5,825,0.29,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,2,26
1053,Belgium,Panama,TBD,Group Stage,low,Diamond,7,825,0.22,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,2,26
1054,Tunisia,England,TBD,Group Stage,low,Bronze,3,259,0.3,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,37,14
1055,Tunisia,England,TBD,Group Stage,low,Bronze,5,259,0.23,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,37,14
1056,Tunisia,England,TBD,Group Stage,low,Bronze,7,259,0.27,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,37,14
1057,Tunisia,England,TBD,Group Stage,low,Gold,3,619,0.49,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,37,14
1058,Tunisia,England,TBD,Group Stage,low,Gold,5,619,0.32,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,37,14
1059,Tunisia,England,TBD,Group Stage,low,Gold,7,619,0.49,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,37,14
1060,Tunisia,England,TBD,Group Stage,low,Diamond,3,825,0.24,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,37,14
1061,Tunisia,England,TBD,Group Stage,low,Diamond,5,825,0.32,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,37,14
1062,Tunisia,England,TBD,Group Stage,low,Diamond,7,825,0.31,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,37,14
1063,Belgium,Tunisia,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,2,40
1064,Belgium,Tunisia,TBD,Group Stage,low,Bronze,5,259,0.38,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,2,40
1065,Belgium,Tunisia,TBD,Group Stage,low,Bronze,7,259,0.37,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,2,40
